property_type,district,land_area,num_floors,total_investment,total_revenue,gross_profit,annual_rent,roi
residential_compound,الياسمين,7441.172524545643,4,66274612.15,63961342.55,-2313269.6,3444072.29,4.16
villa,الملقا,1985.3748115551855,3,40268677.22,93735997.32,53467320.1,3308329.32,6.57
residential_compound,العارض,7459.338533917592,7,59080400.88,95807744.13,36727343.25,5158878.53,6.99
administrative_building,القيروان,3696.4050738000183,7,43997348.17,105595203.74,61597855.57,6788263.1,12.34
hotel,حطين,8551.187691418629,13,237574434.68,1292939578.94,1055365144.26,96970468.42,32.65
villa,العارض,1031.079955726601,3,15690392.83,40214438.2,24524045.38,1419333.11,7.24
hotel,الياسمين,5778.4824264577655,13,137920096.93,768861757.73,630941660.81,57664631.83,33.45
residential_compound,النرجس,14793.850465382633,5,129393200.66,146894058.81,17500858.15,7909680.09,4.89
administrative_building,النرجس,6885.586282610769,11,107872031.6,340888162.89,233016131.29,21914239.04,16.25
residential_compound,حطين,9342.01738555115,5,98690654.83,104152283.43,5461628.6,5608199.88,4.55
hotel,الياسمين,6911.193117220294,13,164867284.26,919575711.4,754708427.15,68968178.36,33.47
hotel,العارض,3729.555505979667,10,69372185.75,343715835.43,274343649.68,25778687.66,29.73
tower,الياسمين,7911.38658199186,11,153317767.23,632901037.33,479583270.1,33754721.99,17.61
villa,العارض,581.810058979385,2,8357380.51,14705103.79,6347723.28,519003.66,4.97
residential_compound,الياسمين,7320.62741417225,7,72997417.67,104875308.34,31877890.66,5647131.99,6.19
hotel,حطين,8264.461485740349,9,194912778.76,852892425.33,657979646.57,63966931.9,26.25
hotel,الملقا,8622.773023579108,9,192996521.62,845376667.23,652380145.62,63403250.04,26.28
hotel,حطين,4167.571623555622,9,98512960.3,430093391.55,331580431.25,32257004.37,26.2
hotel,القيروان,5884.54210048998,10,117287583.41,576214362.48,458926779.07,43216077.19,29.48
hotel,النرجس,5169.9042179732305,11,118478913.3,591850634.87,473371721.58,44388797.62,29.97
tower,الياسمين,2695.995003420659,17,67263496.17,338694482.29,271430986.11,18063705.72,21.48
tower,الملقا,5570.754114688609,16,140679807.95,716486022.18,575806214.23,38212587.85,21.73
hotel,الياسمين,4457.680200062909,10,92456519.33,451901787.96,359445268.63,33892634.1,29.33
administrative_building,الياسمين,5544.556504317563,5,70150619.82,122001312.41,51850692.59,7842941.51,8.94
residential_compound,القيروان,6852.523737457972,7,60135481.75,93091534.97,32956053.22,5012621.11,6.67
residential_compound,الياسمين,8375.242297191566,6,80165556.18,102301909.61,22136353.43,5508564.36,5.5
residential_compound,الياسمين,14006.337971033148,7,139252809.29,200654797.77,61401988.48,10804489.11,6.21
tower,حطين,7414.6962114851385,19,215494726.87,1204934476.22,989439749.34,64263172.06,23.86
tower,النرجس,4595.773275407286,18,117837538.89,628012418.08,510174879.2,33493995.63,22.74
tower,حطين,6483.608785043877,10,135390107.84,541583946.33,406193838.49,28884477.14,17.07
administrative_building,العارض,3758.6901970444815,11,49692600.27,161272240.94,111579640.67,10367501.2,16.69
administrative_building,الياسمين,2289.474428746854,6,30673351.93,61627614.78,30954262.84,3961775.24,10.33
residential_compound,العارض,12921.858754095425,7,102015809.81,165968353.84,63952544.03,8936757.51,7.01
residential_compound,القيروان,9827.124658031797,4,75588195.14,80100893.09,4512697.95,4313125.01,4.56
villa,النرجس,1800.1716135265258,2,32116818.85,52682922.36,20566103.5,1859397.26,4.63
villa,القيروان,1011.4445824108958,2,16472293.63,28254957.27,11782663.64,997233.79,4.84
residential_compound,النرجس,14139.404662517105,5,123689051.04,140395804.66,16706753.62,7559774.1,4.89
residential_compound,النرجس,6994.725575678954,6,64157960.54,83966084.76,19808124.21,4521250.72,5.64
tower,الملقا,4260.646147818339,19,119332679.14,653915982.06,534583302.92,34875519.04,23.38
hotel,القيروان,9267.296072236997,8,164990841.76,718400791.52,553409949.76,53880059.36,26.13
administrative_building,النرجس,1990.4139656653617,8,27740565.88,70326301.44,42585735.56,4520976.52,13.04
residential_compound,القيروان,10904.768761812898,5,86881197.21,104478589.51,17597392.3,5625770.2,5.18
villa,النرجس,1245.4460733968817,3,23840722.7,56244967.4,32404244.69,1985116.5,6.66
tower,الياسمين,2074.91919258846,17,51871684.89,260669504.52,208797819.63,13902373.57,21.44
hotel,العارض,9307.450724413568,9,162678866.13,768423131.81,605744265.68,57631734.89,28.34
residential_compound,النرجس,12172.939361917344,6,111321131.71,146126398.69,34805266.98,7868344.54,5.65
residential_compound,القيروان,11177.29640665097,5,89041251.32,107089676.87,18048425.55,5766367.22,5.18
administrative_building,العارض,3629.53530740959,8,41140720.33,111141815.42,70001095.08,7144830.99,13.89
tower,العارض,6012.461566200197,19,143862239.51,759937564.08,616075324.58,40530003.42,22.54
hotel,حطين,5903.565639686776,9,139360899.5,609247974.02,469887074.51,45693598.05,26.23
administrative_building,العارض,3663.9092141196766,9,43834349.0,127198104.23,83363755.23,8177020.99,14.92
tower,حطين,6110.803847522215,13,144313599.58,671309995.17,526996395.59,35803199.74,19.85
hotel,القيروان,5861.269568340296,13,135288506.42,753290364.92,618001858.5,56496777.37,33.41
tower,النرجس,2509.793619248815,19,66840315.71,362539688.3,295699372.59,19335450.04,23.14
tower,حطين,2433.877515448947,17,66608875.56,352805757.6,286196882.04,18816307.07,22.6
administrative_building,العارض,5366.154774905035,6,53848606.17,120370900.83,66522294.67,7738129.34,11.5
tower,النرجس,7275.108278003442,16,173033756.12,880651857.05,707618100.93,46968099.04,21.72
villa,حطين,1025.8107584242002,2,21162145.02,32750034.27,11587889.25,1155883.56,4.37
villa,الياسمين,1258.9080327216943,2,22242956.95,37512438.0,15269481.04,1323968.4,4.76
residential_compound,القيروان,7328.338156883443,7,64279825.35,99555473.86,35275648.51,5360679.36,6.67
villa,الملقا,1732.5728160568485,2,33136718.75,53009364.74,19872645.99,1870918.76,4.52
hotel,النرجس,5995.2899601892395,9,124732360.87,556842531.5,432110170.63,41763189.86,26.79
hotel,حطين,7566.101037659062,14,218202387.86,1234787689.35,1016585301.48,92609076.7,33.95
residential_compound,النرجس,5751.738383572308,5,50582151.75,57111311.11,6529159.35,3075224.44,4.86
villa,النرجس,1102.9068505220039,2,19851234.41,32277120.43,12425886.03,1139192.49,4.59
villa,العارض,697.9035074200985,2,9935206.57,17639336.67,7704130.1,622564.82,5.01
residential_compound,حطين,5251.982806240077,5,55679851.19,58553305.91,2873454.72,3152870.32,4.53
villa,الياسمين,1775.0630987454663,3,33290442.39,81620241.38,48329798.99,2880714.4,6.92
administrative_building,القيروان,3144.4361195478286,11,45418580.95,145294959.78,99876378.83,9340390.27,16.45
tower,القيروان,7808.992257958715,16,175156679.29,886198605.77,711041926.48,47263925.64,21.59
villa,حطين,863.4859513524259,3,18912193.13,42540498.88,23628305.75,1501429.37,6.35
hotel,حطين,8082.177523651823,14,233055069.13,1319011371.86,1085956302.73,98925852.89,33.96
villa,القيروان,1893.4217694763915,3,32696866.16,81621152.28,48924286.13,2880746.55,7.05
villa,النرجس,1719.7305184739737,2,30701779.55,50328773.49,19626993.94,1776309.65,4.63
residential_compound,الملقا,12754.989355265954,4,120295879.98,113417365.35,-6878514.64,6107088.9,4.06
residential_compound,القيروان,6093.267906753114,7,53522363.47,82777044.51,29254681.05,4457225.47,6.66
residential_compound,القيروان,4551.878196349814,4,35253660.69,37102359.18,1848698.49,1997819.34,4.53
tower,العارض,7858.36007966266,13,144984887.77,671447754.06,526462866.29,35810546.88,19.76
residential_compound,الملقا,11668.059635930425,5,113350145.04,121954559.31,8604414.28,6566783.96,4.63
residential_compound,النرجس,13088.77142347354,7,124793328.52,184276812.87,59483484.35,9922597.62,6.36
administrative_building,القيروان,5059.396573712696,7,60054751.03,144531781.92,84477030.89,9291328.84,12.38
villa,حطين,847.3524163153502,3,18567242.01,41745664.14,23178422.13,1473376.38,6.35
administrative_building,الياسمين,6492.939175361992,9,98434945.1,270494547.46,172059602.36,17388935.19,14.13
residential_compound,العارض,10417.570992355537,5,74164732.34,94366525.08,20201792.74,5081274.43,5.48
villa,العارض,669.599132688461,2,9550521.81,16923950.68,7373428.87,597315.91,5.0
hotel,حطين,5271.072244470593,12,141082207.48,733733256.43,592651048.95,55029994.23,31.2
administrative_building,حطين,4138.381685350581,6,62219485.04,121393219.17,59173734.13,7803849.8,10.03
villa,القيروان,1031.7703667188848,3,18022081.12,44477299.03,26455217.91,1569787.02,6.97
villa,حطين,1585.7031570341094,2,32466932.44,50625158.99,18158226.55,1786770.32,4.4
hotel,الملقا,3157.1520908252037,8,67634196.49,273535657.15,205901460.66,20515174.29,24.27
tower,القيروان,4546.461071460341,19,114577539.05,615690282.91,501112743.87,32836815.09,22.93
tower,الملقا,7580.709889389843,10,149884743.69,598046941.12,448162197.42,31895836.86,17.02
tower,الياسمين,5047.554513762231,19,134727568.95,710891268.28,576163699.32,37914200.97,22.51
hotel,الملقا,5671.781664840646,11,139011626.07,685378096.38,546366470.31,51403357.23,29.58
villa,الملقا,996.6757723912076,2,19253285.12,30494042.76,11240757.64,1076260.33,4.47
administrative_building,العارض,3004.249276429633,8,34130638.64,91994619.22,57863980.58,5913939.81,13.86
villa,النرجس,542.5991846634065,3,10640555.29,24504050.48,13863495.19,864848.84,6.5
residential_compound,القيروان,13878.476105806805,6,115891164.25,160754388.73,44863224.49,8656005.55,5.98
hotel,النرجس,8818.573078877069,10,192518521.66,914309656.82,721791135.16,68573224.26,28.5
villa,العارض,628.499836798133,2,8991941.28,15885176.25,6893234.97,560653.28,4.99
tower,حطين,6836.728093399239,10,142739403.44,571080443.55,428341040.11,30457623.66,17.07
administrative_building,الياسمين,2412.9789169887895,7,33823911.4,76809462.29,42985550.89,4937751.15,11.68
villa,الملقا,1621.4097562147194,2,31039516.46,49608247.55,18568731.09,1750879.33,4.51
tower,القيروان,4170.177844171542,14,86157580.14,412261175.31,326103595.17,21987262.68,20.42
tower,العارض,6590.171701094775,14,127656789.26,608066905.15,480410115.89,32430234.94,20.32
hotel,العارض,7699.68629738049,12,158909544.0,857437066.08,698527522.08,64307779.96,32.37
villa,حطين,1583.2967626532184,3,34302468.08,78002698.31,43700230.23,2753036.41,6.42
tower,العارض,2592.1084163761543,17,57560628.68,292244023.27,234683394.59,15586347.91,21.66
administrative_building,حطين,6220.8891004157085,10,108979631.25,315731894.96,206752263.71,20297050.39,14.9
hotel,القيروان,3717.672575837602,10,74264388.99,364034498.63,289770109.63,27302587.4,29.41
residential_compound,حطين,6627.047960678759,4,68284462.93,62856224.5,-5428238.43,3384565.93,3.97
villa,الياسمين,661.3915769285817,3,12686405.56,30411842.93,17725437.37,1073359.16,6.77
administrative_building,النرجس,1945.1410510827664,6,24668951.23,50345113.25,25676162.03,3236471.57,10.5
administrative_building,حطين,1949.621481056446,11,35691357.89,109390336.87,73698978.98,7032235.94,15.76
residential_compound,القيروان,10453.659797482469,7,91501376.84,142012968.35,50511591.51,7646852.14,6.69
hotel,الياسمين,5586.879100621014,12,127495630.75,684370342.31,556874711.56,51327775.67,32.21
hotel,الملقا,6918.8679578113915,11,169477944.21,836076004.02,666598059.81,62705700.3,29.6
hotel,الملقا,4972.123621190943,8,106256790.66,430784790.54,324527999.88,32308859.29,24.33
villa,الياسمين,824.2846356766715,2,14719191.33,24561703.86,9842512.53,866883.67,4.71
administrative_building,الملقا,3103.575608890662,6,43437625.76,85683515.41,42245889.65,5508225.99,10.14
hotel,العارض,3046.296198731032,9,53546942.74,251502214.17,197955271.42,18862666.06,28.18
hotel,النرجس,7217.2049040323855,11,165218787.96,826225617.41,661006829.45,61966921.31,30.0
villa,القيروان,1771.628939457996,2,28514374.03,49490897.33,20976523.3,1746737.55,4.9
residential_compound,حطين,6297.051203748426,6,69138234.53,84874174.94,15735940.41,4570147.88,5.29
administrative_building,الياسمين,3072.056266668898,6,41004214.78,82692996.17,41688781.4,5315978.33,10.37
villa,القيروان,882.7956483021262,2,14434365.86,24661117.13,10226751.27,870392.37,4.82
villa,حطين,1655.5828772676427,3,35848017.5,81563946.03,45715928.53,2878727.51,6.42
residential_compound,الملقا,7021.939929608567,5,68394290.76,73393316.14,4999025.39,3951947.79,4.62
hotel,الملقا,8643.288421878584,8,184379177.62,748854508.87,564475331.25,56164088.17,24.37
tower,القيروان,2729.84864540589,16,61523538.82,309795167.37,248271628.55,16522408.93,21.48
administrative_building,حطين,5581.946925918935,10,97832646.07,283303343.3,185470697.24,18212357.78,14.89
residential_compound,الياسمين,12638.716951292708,7,125699684.99,181062259.04,55362574.06,9749506.26,6.2
administrative_building,الياسمين,1965.1828185630015,9,30106573.91,81869123.18,51762549.27,5263015.06,13.99
residential_compound,النرجس,11076.39994163152,6,101333850.67,132963320.18,31629469.51,7159563.39,5.65
tower,الياسمين,6472.440068683183,17,160853246.0,813124555.28,652271309.28,43366642.95,21.57
villa,الملقا,1449.0176133008163,2,27787166.29,44333780.64,16546614.35,1564721.67,4.5
villa,الياسمين,1718.3247464829926,3,32240726.13,79011321.16,46770595.03,2788634.86,6.92
hotel,النرجس,7448.042791821002,8,147027482.14,611335352.35,464307870.21,45850151.43,24.95
administrative_building,النرجس,5318.967786110696,8,73378367.32,187932429.3,114554061.99,12081370.46,13.17
tower,الياسمين,5898.522729534801,19,157365450.91,830740568.07,673375117.16,44306163.63,22.52
administrative_building,النرجس,5148.952064541012,9,74291121.56,206254147.33,131963025.77,13259195.19,14.28
villa,القيروان,1581.4277132170214,2,25501396.41,44177578.53,18676182.12,1559208.65,4.89
residential_compound,الملقا,7801.265316920664,6,78993139.21,98576788.54,19583649.33,5307980.92,5.38
administrative_building,القيروان,2485.7857625276515,6,28168997.04,60049126.67,31880129.63,3860301.0,10.96
administrative_building,حطين,2588.3633331014303,6,39083911.11,75925755.83,36841844.72,4880941.45,9.99
administrative_building,حطين,3800.1095710515674,9,64352642.55,172519274.36,108166631.81,11090524.78,13.79
hotel,الملقا,3875.354691480514,13,103263159.96,556655947.88,453392787.92,41749196.09,32.34
villa,الياسمين,503.96147221029247,3,9773791.2,23172954.83,13399163.63,817868.99,6.69
residential_compound,النرجس,10568.456434622316,7,100850336.13,148793298.14,47942962.01,8011946.82,6.36
hotel,القيروان,8970.300007618796,14,216230566.68,1244360017.06,1028129450.37,93327001.28,34.53
tower,الملقا,4757.242133734384,19,133188948.64,730132602.86,596943654.22,38940405.49,23.39
administrative_building,العارض,2714.1140062634677,8,30877932.12,83110242.04,52232309.92,5342801.27,13.84
hotel,حطين,6086.081730192159,9,143655503.11,628083634.56,484428131.44,47106272.59,26.23
